"","CTRL_1","CTRL_2","CTRL_3","EXPD4_1","EXPD4_2","EXPD4_3","TPA_1","TPA_2"
"6330525I24Rik",3.90520157815973,4.30116701090272,3.77644480843752,3.99013881982898,3.59226837658984,3.69683210400314,3.5986279617827,3.49066771717172
"6330526H18Rik",2.82115787770489,2.97539085252615,2.74360660119573,2.5697882050013,2.6012155633081,3.20469073310306,2.59681942770171,2.7039615084062
"6330527O06Rik",3.64715269293742,4.24191270124842,3.05609316017907,3.175462386509,2.79261622934433,2.92991177500626,2.98528596335452,3.25885505485235
"6330531I01Rik",3.50387571021809,4.73097714152761,3.68676328657406,4.58278717475996,3.33413528231304,3.49349197708224,3.80409624522306,3.58052089701227
"6330545A04Rik",3.62733639822147,3.85652342886252,3.70676463480768,3.67750240233915,3.16261207482546,3.11034403648061,3.31445991398502,3.35759218004679
"6330549D23Rik",3.04285466685957,2.97306009003389,3.01070424323143,3.17373267925328,2.7960181942356,3.31274069569434,2.98542226137711,3.03184529461216
"6330562C20Rik",5.23474291864792,3.76082050668137,3.59140223408794,3.55627077656325,3.3164871697695,3.31376645649364,3.25989477656498,3.55471212151003
"6330563C09Rik",2.70044423437081,2.81700825455651,2.60580390736022,2.87066569427266,2.55583634872386,2.58353282073258,2.4782921100822,2.49956880338697
"6330564D18Rik",7.34522610839167,6.44546025739889,6.61827474282798,5.67182627670804,6.18012798919223,6.57255782259476,6.24013821813336,5.6816452517919
"6330565B04Rik",3.1381214712022,3.15009107965754,2.96877853609063,3.16198690721982,2.91844359167519,2.84570768094105,3.06856218599584,2.99159771120622
"6330571C24Rik",3.046997096689,3.39385537290576,2.871285245679,2.90937250085844,2.8203060001124,2.72556480908799,2.84556291005979,2.84236126274862
"6330575P09Rik",5.50711600920215,5.83438172519796,5.48632922703737,5.3266063436793,4.99974927321182,5.52062480579377,4.72025657761824,5.30959874639594
"6330576A10Rik /// Gm4423",3.35623805634329,3.60140458886035,3.07560728713775,2.96017327315352,2.75310192378508,2.67115510046635,2.80428804817136,2.71080957021438
"6330577E15Rik",7.83976389737724,7.46615045233349,8.62654667021611,9.57320763379109,9.25869511286948,9.04342332841535,8.93327069391423,8.7622748275615
"6330578E17Rik",6.22861313409111,6.96381015684251,6.76968163645653,7.3890420458253,8.13094274676598,7.91051953465043,7.61863905865428,7.74215285606542
"6330582A15Rik",4.89039366693867,5.20512573393497,4.784201778206,4.83146174286274,4.27631220001886,4.41949558675831,4.47158662271879,4.49628245557877
"6330590E21Rik",6.92269399043504,6.11275756103572,6.41381240669692,6.02797650097608,6.01891501998241,6.31675489827424,5.94332611755443,6.12718328334473
"6430411K18Rik",4.35596889697226,4.47634902619928,3.87835419470517,4.16592969227031,3.67482975620995,3.55988274192877,3.6504978882468,3.8105732481568
"6430500C12Rik",3.1954088263205,3.23809604717235,2.92322556462931,2.97129965870391,3.07045796967139,2.8648399532516,2.92739333537011,3.25862837442152
"6430500D05Rik",3.20895594496436,3.19017940937268,2.97643087445739,3.10033210706476,2.91914422337918,2.88237179849745,2.95062064873454,2.92892993490775
"6430501K19Rik",5.61618175084265,4.83701720149062,4.24204704648565,4.85800533363168,4.66220967601445,4.5031481640422,4.30206501606813,5.89529741000447
"6430514K02Rik",3.07168756179937,5.11435514355747,3.00611596233328,3.36514173467956,3.1537477705381,3.27795985968511,3.12648878616883,3.28128207227103
"6430514M23Rik",3.16136152629245,3.12986516065349,3.27922033163911,3.13866786486999,2.81431563867897,2.90625308649682,2.98088882826795,2.88626930956434
"6430520M22Rik /// Bhlhe41",5.7484714230167,3.9154787188098,3.93509098221621,4.26248769557459,3.48846296876816,3.71080070940455,3.65656951763404,4.51365529286291
"6430526N21Rik",5.92379124397104,6.2190141704125,6.79387152915707,5.82537665423772,5.83275582685969,6.31603080504391,6.34087398823482,5.8171486677606
"6430527G18Rik",5.63331610711368,5.27068213774111,5.27885804379507,5.07408409167574,5.70266047335138,5.74242263962155,5.63899218485141,5.53717986836762
"6430531B16Rik",4.68703156040542,4.81946990783292,4.30550042269668,4.74062109123733,4.11178294173467,4.3857821562732,4.10796911671648,4.18766823299628
"6430537I21Rik",3.06311160912302,3.08336967299564,3.61347424612873,3.36808474126638,3.15552173629651,3.6557268054583,3.28762960070161,3.68449972291092
"6430537K16Rik",6.79262301100282,7.16821217184106,7.12088090764354,7.2298596474601,8.32439828775263,8.26642431688358,7.99069356959416,7.17638982280973
"6430547I21Rik",3.19940449613702,3.39878794813676,3.20081238792688,3.23258672366772,2.96551684020091,2.99855320148983,2.86844288405416,2.95848486002781
"6430548M08Rik",5.00215842310557,5.8612623759698,6.64734473746814,6.55094375394849,6.67805962751874,6.00081707310057,6.62967046293315,6.23794303585557
"6430553K19Rik",3.66509215680977,3.65735141715828,3.58010202459483,3.52516749042748,3.52790174148276,3.52161114767866,3.58685271513909,3.44093477303209
"6430562O15Rik",5.05818274368179,4.51198816516252,3.84783248357911,4.15258838975749,4.30038291095443,4.52508175694974,4.49173343543032,4.30246256078337
"6430571L13Rik",4.25539075784902,3.8894535451627,3.832471471216,4.00985436859986,3.59562431712651,3.67431951642561,3.59720522232569,3.61262640216252
"6430573F11Rik",3.59931343485585,3.58020241969949,3.44846039748986,3.52708606783174,3.34565786111626,3.5394709962204,3.28337810139181,3.50750051944518
"6430590A07Rik",6.11093907964312,5.58188235394316,5.15724560285594,4.64369487538985,4.02693645734506,4.65196599799694,4.41529747737497,4.21543202795396
"6430597G12Rik",3.1940908303397,3.21814984407016,3.01574978580278,3.08135141362756,2.75474559913701,2.89442219849779,2.74645107946459,2.9414713297961
"6430598A04Rik",4.13749614762306,4.30122824573994,3.76952095702473,4.46120741901225,3.82386273975071,3.56895508085032,3.51144578468729,3.72405199152401
"6430598H11Rik",2.82488961009428,3.04831649407858,2.86626708791029,3.0784765149911,2.64691252927302,2.70407857277283,2.66898903836293,2.78365608833932
"6430604M11Rik",2.69826985290225,2.95956038647984,2.73590254618174,2.75655197671847,2.58881102119208,2.52676913574799,2.46818077440653,2.75702872481503
"6430605C03Rik",2.60978810559827,2.6366385317928,2.65477732891986,2.66112812949733,2.53387627722701,2.40771380086119,2.51144496693213,2.60143938483688
"6430628N08Rik",4.00628723123683,4.1963715017712,3.67822183076029,3.71778923180657,3.41189792013502,3.65606616280746,3.60416395379495,3.66986503491008
"6430704M03Rik",3.0370701989481,3.45396630580414,3.17369692525599,3.19102389600074,3.05796242046648,2.93827148422697,3.01154027356431,2.91778794661855
"6430704M03Rik /// 9630041G16Rik",4.23704672605448,4.54860709568127,4.09307932873429,4.0479345353242,3.6378190710568,3.50160810643516,3.65757194204792,3.7323290133436
"6430706D22Rik /// Hjurp",5.74431272559718,6.14315461719862,6.051432493249,6.48300403061144,7.41262228625919,6.8127554199277,7.43003258465897,7.35889305094007
"6430709C05Rik",3.46210870715559,3.28766978347326,3.17456868869587,3.34796719332726,2.97366797100728,2.98934861999637,2.96030490192661,3.10067828420871
"6430710C18Rik",3.33862697496386,3.35897231492233,3.07463310700553,3.24839789849201,3.03505449439301,2.84721692435012,3.04582164746235,3.12267537944676
"6430710M23Rik",4.15691907716582,4.16428103528732,4.23426023751144,4.66266304824683,4.4785385456497,5.12564377215439,4.16317159477581,4.54793231778016
"6430711C07Rik",3.0220794918689,3.17440272906112,3.06587263518108,3.10475166697897,2.89706421125287,2.71794080060803,2.97554200290786,2.75073794070988
"6530401D17Rik",2.85807279151535,2.75051566624377,2.76960350024476,2.73263923987146,2.79907069213256,2.68849105530624,2.70413235731133,2.83283367580724
"6530401F13Rik",3.14013266556854,3.10633637554295,2.94662619247655,3.34135662091063,3.03688080111887,2.78462724402508,3.05695228511302,3.09343388668632
"6530401N04Rik",4.52700887493006,4.44217125865796,4.1591232720338,3.96739640359453,4.13739464625531,4.00012814983258,4.05211361736269,4.48842297740569
"6530402F18Rik",4.53203708847196,4.19079437496968,4.5163782831872,4.27328575510539,4.11432466912989,4.12665868226644,4.23616925065977,4.13398849720505
"6530403G13Rik",3.19163606510741,2.91597937444427,2.93866657831915,2.86365159325613,2.92139623215385,2.73640739188209,3.16090488381792,2.81921251636823
"6530403M18Rik",5.33768185604285,5.2350492745539,4.66176166251589,4.68395275694251,4.22525443851075,4.23263970265732,4.22065611633871,4.0838309151654
"6530406A20Rik",6.61843492095344,6.7266212495355,7.02356496663722,6.33531398892321,6.17489102364948,7.06418860525767,5.97229748774222,6.14550709901616
"6530409C15Rik",3.26551598649327,3.28756756116513,3.44176096131125,3.24625997097224,3.20826275574794,2.83598454453981,3.32568052101713,2.99655945855662
"6530411M01Rik",4.12127430230688,3.94790807601323,4.30233199653993,3.92183501227767,4.00484373949645,3.94963962566093,3.9187828759592,3.96183879618178
"6530413G14Rik",4.31107297116244,3.87391404789157,3.68423397852698,3.8138027056367,3.62614164998783,3.52759515053639,3.56626710440613,3.60839697916252
"6530415H11Rik",3.99006551244948,4.0221070145392,4.2825964692632,3.82153295324864,3.83421155620425,4.22400671070927,3.83961498685485,3.98250162271753
"6530418L21Rik",6.88644558835903,6.22010070492683,7.43756468538286,6.78942660558204,6.65825423378634,6.30544444216192,6.68690741985098,6.30534759258719
"6720401G13Rik",5.25828950409737,5.18916449825649,5.4126155438904,4.50975473703383,4.69772737649878,5.24491838789113,4.92570400271974,5.80207141305602
"6720403M19Rik",4.45038731450618,5.06605939256843,4.38318364196203,4.05980720389654,4.96281351557603,4.03570436795313,4.23931201391132,4.07563701878235
"6720407P12Rik",3.35289114177903,5.21677343855219,3.83159330791108,3.44763682122661,3.57172316698485,4.12095731333397,3.64538797859914,3.15005694618429
"6720418B01Rik",3.26541361122468,3.1234959303779,3.42905639415527,3.31931118895908,2.59995255673944,3.23310021234376,3.02446688619419,2.76771490103798
"6720420G18Rik",3.98659100913623,3.985753939248,4.16075125601094,3.862840776668,3.5994251067867,3.86920699727022,3.77321953140418,3.91047079448124
"6720422M22Rik",3.70698376740351,5.31500455093748,3.49398584726136,3.33409638202588,3.49574338790831,3.53576086281872,3.39232772602899,3.28331741313893
"6720427H10Rik",3.8582756115104,3.96163946618568,4.23171034024572,3.96734712652615,4.30122844999644,3.67603279811831,5.13049853342659,3.96667134114855
"6720454L07Rik",4.84326784034145,4.75591223406474,4.48459565347882,4.65291418343572,4.13928514568915,4.20335730023975,4.44917287045437,4.42300282479732
"6720456B07Rik",8.5329043210651,8.70889216866357,9.54867072298787,8.87311076511441,9.62496933284213,9.45260528633426,9.50110348126433,9.34620342769664
"6720456H20Rik",4.54411054510798,4.2130435246987,4.3410509774738,4.53454260710841,4.15922308078869,4.2744943807717,4.3966306925911,4.25751096066337
"6720457D02Rik",5.7676034265688,6.08388000900391,4.99634751105129,5.49859983950318,4.75515591589338,5.5029730372935,5.058877515625,5.43777984053392
"6720460K10Rik",3.99322553376685,4.7296683533834,4.53040995313696,4.09870480624543,4.02499365502522,3.82799498402746,4.19529192821908,4.40110133738411
"6720462K09Rik",3.24396876766037,2.94739883100316,3.52021903285326,3.48384330792527,3.25328861292159,3.32000075160919,3.44295803857944,3.68099763171392
"6720463M24Rik",3.72757680703867,4.81018281424663,4.16690499837445,4.44367688753468,5.60622382065363,5.05242215648135,5.78128183273797,5.40883205709067
"6720468P15Rik",3.71840540260376,4.6450599528533,3.65666393010943,4.19487557629596,4.82583654479203,4.01678390456973,3.23419837142558,3.94140358215484
"6720475J19Rik",6.06497434864252,7.41378066656915,6.06481103063505,6.23581503705487,5.74436578277674,7.89491011860973,8.2990609949479,6.87989270992481
"6720475M21Rik",3.42000056666013,3.45731122056675,3.3506321532606,3.24603311370992,3.77665292990129,3.42655197381159,3.23098109250341,3.46528957225328
"6720477C19Rik",3.96064461244936,4.20343695292483,3.74139325264087,3.99187547753883,3.41215318039357,3.62139099976257,3.60927338646747,3.4996370990067
"6720482G16Rik",3.34590678410265,3.38105871170337,3.30888042171715,3.12827556675895,3.00003731885698,3.24533745355802,3.07020633504251,3.33258547613801
"6720483E21Rik",4.09140107058939,4.93935348097405,3.93413386192092,4.46252880829514,3.5445176109812,3.64468325521145,3.66769002388917,3.60713992943695
"6720489N17Rik",3.19349534329256,3.12247926651969,2.86623506824736,2.98884304462109,2.864412692442,2.89043887955916,2.99614704348418,2.78446917233166
"6820402A03Rik",3.33591719348665,3.23489152231607,3.07470885766985,3.13048858816629,2.91394234535016,2.99203147129055,2.91181783776237,3.01353689585633
"6820402I19Rik",3.89859206841449,3.99961194985539,4.88900473832989,4.98418317963595,4.43071528168141,5.20318024200711,5.12169526130183,4.58400118048969
"6820408C15Rik",4.80201107876862,5.55582413641497,4.79179047526664,4.98130148167067,5.22427216174243,4.55596832407265,4.48875102867285,4.4158498940082
"6820431F20Rik",8.50923189345708,8.03706233315565,7.06277835600833,7.89492219770617,7.72492897111433,8.16882499148737,7.76877509780671,7.18246985688309
"6820445E23Rik",3.36640622252858,3.11790245727257,3.40698173826343,3.07998479813017,3.43669757586277,3.43754076004006,3.067088123878,3.08029125955859
"7030407E18Rik",5.71607316912484,6.62661363651742,6.88258165067457,6.3206926965126,5.79690578601099,7.16858815883757,6.43137815464086,6.75964382642376
"7030407O06Rik",4.91825468779617,4.99072507935623,6.44397671323242,6.18137096748442,5.19563106207882,5.01478308785157,5.64744005002854,5.83060002207891
"7120426M23Rik",5.54027164922243,5.38623952978768,5.64909393119454,5.73036448728717,6.77951625844433,6.98480992514306,6.58692757390168,5.81751111700683
"7120451J01Rik",4.06239118791176,4.49668543488257,4.28907328505263,4.41228122200759,4.13646829326048,3.77450224679526,3.69787174967443,3.6239257783156
"7420416P09Rik",4.11544786623473,4.07102321199564,3.98662976604986,4.47880381846815,3.71093887292138,3.58474169545794,3.83678412238162,3.87536282489079
"7420700N18Rik",3.71981045375911,3.52931279480801,3.41772773721404,3.37807366203992,3.32414720040512,3.29234330753201,3.18558869143201,3.3332546519928
"7530414M10Rik",5.85526641848338,4.21945782673952,3.86013903541661,4.12055420877204,4.11960146498659,3.90767852494464,4.02697161068446,3.70363677792394
"7630402I04Rik",5.77725141484188,4.36855738351069,4.66980665291011,4.15905429362245,4.86477020985372,4.26680448388733,4.17343731806783,4.16411072686926
"7630403G23Rik",4.35290036012895,3.53565450491163,3.52649264073263,3.25365872973457,3.32120946671327,3.28407214770739,3.43629289266494,3.23639067612624
"8030411F24Rik",5.23265377293725,4.6083721333634,4.36143815124806,4.84772124096366,4.3406479574492,4.17391620520482,4.05521847775887,4.29857366214975
"8030423J24Rik",3.83961498685485,3.64586849630866,3.64853212577959,3.52890395785601,3.27104699556242,3.25083154233979,3.03488120649675,3.2856596524712
"8030425K09Rik",5.16537161139905,5.83297526592889,5.4168702247285,5.9947493099544,5.16227744619253,4.99965357185247,4.84115519354949,5.18326709763512
"8030431A06Rik",4.44301212675771,4.12454739743822,4.08947253348207,4.08325049351661,3.42843247421945,3.71900614248531,3.68980044895282,3.8562179928605
"8030442B05Rik",3.64633050475156,4.1387160203677,3.25023738953342,3.20337839565112,2.98387347076043,2.90548174064397,2.96516166121831,2.99174273030857
"8030445P17Rik",2.72380453178789,2.65698496679124,2.76186556117165,2.57066294151257,2.86334424998364,2.62219721393045,2.68733424562791,2.68554229187835
"8030447M02Rik",6.61238733127361,4.89540980668572,4.3730816256227,4.52921342607581,4.06923187320277,4.11025890573954,4.72525236869457,4.96214110265246
"8030448K23Rik",6.28645092154612,4.50671533170924,4.91582398520402,4.43907285759239,4.64053841375763,4.34613584312265,4.2719601967687,4.75103225754395
"8030453O22Rik",4.44522984472376,4.29411157933901,4.3994221399324,4.19280389513067,3.81789844374403,3.83411337159221,3.83009096816592,3.94348317535137
"8030456M14Rik",4.87766429417905,3.63374680688014,3.47889545989302,3.65965372720548,3.57338652153794,3.99097860535928,3.5539898088443,3.20929893422548
"8030462N17Rik",3.70393484233262,3.53122800600198,3.65215573609762,3.5974242548959,3.27916360535871,3.50598582160441,3.66983837506943,3.43490436671068
"8030463A06Rik",4.96498730519663,5.0909855243544,4.68777961526212,5.21488574939933,4.32716182767504,4.12205609834533,4.45933810480917,4.39725361554805
"8030474K03Rik",4.75787368722375,4.12700289877634,4.01648558256075,3.87951477704871,4.15715481064208,3.68715177411439,3.73501432846602,3.71985435628374
